interval,event,terminal,terminal_name,attached_switch,peer_terminal,gbit
0,trace_offer,121,S44.1,60,0,100
0,trace_offer,46,S39.0,23,0,100
0,trace_offer,114,S47.0,57,0,100
0,trace_offer,84,S20.0,42,0,100
0,send,114,S47.0,57,0,100
0,send,46,S39.0,23,0,100
0,send,84,S20.0,42,0,100
0,send,121,S44.1,60,0,100
1,trace_offer,121,S44.1,60,0,100
1,trace_offer,46,S39.0,23,0,100
1,trace_offer,114,S47.0,57,0,100
1,trace_offer,84,S20.0,42,0,100
1,send,121,S44.1,60,0,100
1,send,114,S47.0,57,0,100
1,send,46,S39.0,23,0,100
1,send,84,S20.0,42,0,100
2,trace_offer,121,S44.1,60,0,100
2,trace_offer,84,S20.0,42,0,100
2,trace_offer,46,S39.0,23,0,100
2,trace_offer,114,S47.0,57,0,100
2,send,84,S20.0,42,0,100
2,send,121,S44.1,60,0,100
2,send,46,S39.0,23,0,100
2,send,114,S47.0,57,0,100
3,trace_offer,84,S20.0,42,0,100
3,trace_offer,114,S47.0,57,0,100
3,trace_offer,121,S44.1,60,0,100
3,trace_offer,46,S39.0,23,0,100
3,send,114,S47.0,57,0,100
3,send,121,S44.1,60,0,100
3,send,84,S20.0,42,0,100
3,send,46,S39.0,23,0,100
4,trace_offer,121,S44.1,60,0,100
4,trace_offer,114,S47.0,57,0,100
4,trace_offer,46,S39.0,23,0,100
4,trace_offer,84,S20.0,42,0,100
4,receive,0,S00.0,0,84,100
4,send,114,S47.0,57,0,100
4,send,46,S39.0,23,0,100
4,send,84,S20.0,42,0,100
4,send,121,S44.1,60,0,100
5,trace_offer,114,S47.0,57,0,100
5,trace_offer,121,S44.1,60,0,100
5,trace_offer,84,S20.0,42,0,100
5,trace_offer,46,S39.0,23,0,100
5,receive,0,S00.0,0,46,100
5,receive,0,S00.0,0,114,100
5,receive,0,S00.0,0,84,100
5,send,114,S47.0,57,0,100
5,send,121,S44.1,60,0,60.0032
5,send,46,S39.0,23,0,100
5,send,84,S20.0,42,0,59.8861
6,trace_offer,121,S44.1,60,0,100
6,trace_offer,114,S47.0,57,0,100
6,trace_offer,84,S20.0,42,0,100
6,trace_offer,46,S39.0,23,0,100
6,receive,0,S00.0,0,114,100
6,receive,0,S00.0,0,46,100
6,receive,0,S00.0,0,84,100
6,send,84,S20.0,42,0,59.5645
6,send,121,S44.1,60,0,59.5645
6,send,46,S39.0,23,0,100
6,send,114,S47.0,57,0,100
7,trace_offer,84,S20.0,42,0,100
7,trace_offer,121,S44.1,60,0,100
7,trace_offer,46,S39.0,23,0,100
7,trace_offer,114,S47.0,57,0,100
7,receive,0,S00.0,0,114,100
7,receive,0,S00.0,0,46,100
7,receive,0,S00.0,0,84,59.5645
7,receive,0,S00.0,0,121,59.5645
7,send,121,S44.1,60,0,59.5645
7,send,84,S20.0,42,0,59.5645
7,send,114,S47.0,57,0,100
7,send,46,S39.0,23,0,100
8,trace_offer,114,S47.0,57,0,100
8,trace_offer,84,S20.0,42,0,100
8,trace_offer,121,S44.1,60,0,100
8,trace_offer,46,S39.0,23,0,100
8,receive,0,S00.0,0,84,59.5645
8,receive,0,S00.0,0,46,100
8,receive,0,S00.0,0,114,100
8,receive,0,S00.0,0,121,59.5645
8,send,121,S44.1,60,0,59.5645
8,send,84,S20.0,42,0,59.5645
8,send,46,S39.0,23,0,100
8,send,114,S47.0,57,0,100
9,trace_offer,46,S39.0,23,0,100
9,trace_offer,121,S44.1,60,0,100
9,trace_offer,114,S47.0,57,0,100
9,trace_offer,84,S20.0,42,0,100
9,receive,0,S00.0,0,46,100
9,receive,0,S00.0,0,114,100
9,receive,0,S00.0,0,84,90.4355
9,receive,0,S00.0,0,121,28.6935
9,send,114,S47.0,57,0,100
9,send,46,S39.0,23,0,100
9,send,84,S20.0,42,0,59.5645
9,send,121,S44.1,60,0,59.5645
10,trace_offer,46,S39.0,23,0,100
10,trace_offer,121,S44.1,60,0,100
10,trace_offer,84,S20.0,42,0,100
10,trace_offer,114,S47.0,57,0,100
10,receive,0,S00.0,0,121,100
10,receive,0,S00.0,0,84,19.129
