interval,event,switch,switch_name,port,target_type,target_index,flow_id,source_terminal,destination_terminal,creation_interval,age_intervals,capacity_gbit,queued_before_gbit,send_gbit,remaining_after_gbit,dropped_gbit
1,stage_arrival,57,S47,1,switch,50,50502,115,0,0,1,259.289,0,0,100,0
1,stage_arrival,4,S37,0,switch,0,50500,8,0,0,1,203.508,0,0,100,0
1,stage_arrival,17,S35,1,switch,56,50503,34,0,0,1,252.252,0,0,100,0
1,stage_arrival,55,S60,1,switch,37,50501,110,0,0,1,243.133,0,0,100,0
1,allocate_send_arrival,57,S47,1,switch,50,50502,115,0,0,1,259.289,0,100,0,0
1,allocate_send_arrival,55,S60,1,switch,37,50501,110,0,0,1,243.133,0,100,0,0
1,allocate_send_arrival,17,S35,1,switch,56,50503,34,0,0,1,252.252,0,100,0,0
1,allocate_send_arrival,4,S37,0,switch,0,50500,8,0,0,1,203.508,0,100,0,0
2,stage_arrival,57,S47,1,switch,50,50502,115,0,0,2,259.289,0,0,100,0
2,stage_arrival,17,S35,1,switch,56,50503,34,0,0,2,252.252,0,0,100,0
2,stage_arrival,55,S60,1,switch,37,50501,110,0,0,2,243.133,0,0,100,0
2,stage_arrival,56,S36,2,switch,4,50503,34,0,0,2,112.305,0,0,100,0
2,stage_arrival,50,S38,2,switch,4,50502,115,0,0,2,290.506,0,0,100,0
2,stage_arrival,4,S37,0,switch,0,50500,8,0,0,2,203.508,0,0,100,0
2,stage_arrival,37,S32,0,switch,0,50501,110,0,0,2,103.31,0,0,100,0
2,stage_arrival,0,S00,5,terminal,0,50500,8,0,0,2,1000,0,0,100,0
2,allocate_send_arrival,0,S00,5,terminal,0,50500,8,0,0,2,1000,0,100,0,0
2,allocate_send_arrival,57,S47,1,switch,50,50502,115,0,0,2,259.289,0,100,0,0
2,allocate_send_arrival,37,S32,0,switch,0,50501,110,0,0,2,103.31,0,100,0,0
2,allocate_send_arrival,55,S60,1,switch,37,50501,110,0,0,2,243.133,0,100,0,0
2,allocate_send_arrival,4,S37,0,switch,0,50500,8,0,0,2,203.508,0,100,0,0
2,allocate_send_arrival,50,S38,2,switch,4,50502,115,0,0,2,290.506,0,100,0,0
2,allocate_send_arrival,56,S36,2,switch,4,50503,34,0,0,2,112.305,0,100,0,0
2,allocate_send_arrival,17,S35,1,switch,56,50503,34,0,0,2,252.252,0,100,0,0
3,stage_arrival,55,S60,1,switch,37,50501,110,0,0,3,243.133,0,0,100,0
3,stage_arrival,4,S37,0,switch,0,50500,8,0,0,3,203.508,0,0,100,0
3,stage_arrival,4,S37,0,switch,0,50503,34,0,0,3,203.508,0,0,100,0
3,stage_arrival,17,S35,1,switch,56,50503,34,0,0,3,252.252,0,0,100,0
3,stage_arrival,37,S32,0,switch,0,50501,110,0,0,3,103.31,0,0,100,0
3,stage_arrival,50,S38,2,switch,4,50502,115,0,0,3,290.506,0,0,100,0
3,stage_arrival,56,S36,2,switch,4,50503,34,0,0,3,112.305,0,0,100,0
3,stage_arrival,0,S00,5,terminal,0,50500,8,0,0,3,1000,0,0,100,0
3,stage_arrival,4,S37,0,switch,0,50502,115,0,0,3,203.508,0,0,100,0
3,stage_arrival,0,S00,5,terminal,0,50501,110,0,0,3,1000,0,0,100,0
3,stage_arrival,57,S47,1,switch,50,50502,115,0,0,3,259.289,0,0,100,0
3,allocate_send_arrival,56,S36,2,switch,4,50503,34,0,0,3,112.305,0,100,0,0
3,allocate_send_arrival,0,S00,5,terminal,0,50500,8,0,0,3,1000,0,100,0,0
3,allocate_send_arrival,0,S00,5,terminal,0,50501,110,0,0,3,1000,0,100,0,0
3,allocate_send_arrival,57,S47,1,switch,50,50502,115,0,0,3,259.289,0,100,0,0
3,allocate_send_arrival,55,S60,1,switch,37,50501,110,0,0,3,243.133,0,100,0,0
3,allocate_send_arrival,37,S32,0,switch,0,50501,110,0,0,3,103.31,0,100,0,0
3,allocate_send_arrival,17,S35,1,switch,56,50503,34,0,0,3,252.252,0,100,0,0
3,allocate_send_arrival,4,S37,0,switch,0,50500,8,0,0,3,203.508,0,67.836,32.164,0
3,enqueue_residual,4,S37,0,switch,0,50500,8,0,0,3,203.508,0,0,32.164,0
3,allocate_send_arrival,4,S37,0,switch,0,50503,34,0,0,3,203.508,0,67.836,32.164,0
3,enqueue_residual,4,S37,0,switch,0,50503,34,0,0,3,203.508,0,0,32.164,0
3,allocate_send_arrival,4,S37,0,switch,0,50502,115,0,0,3,203.508,0,67.836,32.164,0
3,enqueue_residual,4,S37,0,switch,0,50502,115,0,0,3,203.508,0,0,32.164,0
3,allocate_send_arrival,50,S38,2,switch,4,50502,115,0,0,3,290.506,0,100,0,0
4,allocate_send_buffered,4,S37,0,switch,0,50500,8,0,0,4,203.508,96.492,32.164,0,0
4,allocate_send_buffered,4,S37,0,switch,0,50503,34,0,0,4,203.508,96.492,32.164,0,0
4,allocate_send_buffered,4,S37,0,switch,0,50502,115,0,0,4,203.508,96.492,32.164,0,0
4,stage_arrival,0,S00,5,terminal,0,50501,110,0,0,4,1000,0,0,100,0
4,stage_arrival,0,S00,5,terminal,0,50502,115,0,0,4,1000,0,0,67.836,0
4,stage_arrival,17,S35,1,switch,56,50503,34,0,0,4,252.252,0,0,68.085,0
4,stage_arrival,4,S37,0,switch,0,50502,115,0,0,4,203.508,0,0,100,0
4,stage_arrival,50,S38,2,switch,4,50502,115,0,0,4,290.506,0,0,100,0
4,stage_arrival,4,S37,0,switch,0,50503,34,0,0,4,203.508,0,0,100,0
4,stage_arrival,56,S36,2,switch,4,50503,34,0,0,4,112.305,0,0,100,0
4,stage_arrival,55,S60,1,switch,37,50501,110,0,0,4,243.133,0,0,100,0
4,stage_arrival,37,S32,0,switch,0,50501,110,0,0,4,103.31,0,0,100,0
