interval,event,switch,switch_name,port,target_type,target_index,flow_id,source_terminal,destination_terminal,creation_interval,age_intervals,capacity_gbit,queued_before_gbit,send_gbit,remaining_after_gbit,dropped_gbit
1,stage_arrival,57,S47,1,switch,50,51771,114,0,0,1,259.289,0,0,100,0
1,stage_arrival,60,S44,0,switch,18,51765,121,0,0,1,203.923,0,0,100,0
1,stage_arrival,61,S46,1,switch,57,51775,122,0,0,1,199.213,0,0,100,0
1,stage_arrival,29,S13,5,switch,31,51762,58,0,0,1,131.191,0,0,100,0
1,stage_arrival,47,S25,2,switch,4,51769,94,0,0,1,166.312,0,0,100,0
1,stage_arrival,48,S50,3,switch,10,51774,96,0,0,1,118.54,0,0,100,0
1,stage_arrival,24,S08,0,switch,22,51773,48,0,0,1,182.424,0,0,100,0
1,stage_arrival,15,S05,0,switch,12,51766,30,0,0,1,134.869,0,0,100,0
1,stage_arrival,56,S36,2,switch,4,51760,112,0,0,1,112.305,0,0,100,0
1,stage_arrival,27,S09,0,switch,24,51768,55,0,0,1,129.629,0,0,100,0
1,stage_arrival,5,S63,0,switch,0,51763,10,0,0,1,259.679,0,0,100,0
1,stage_arrival,20,S15,4,switch,32,51770,41,0,0,1,143.593,0,0,100,0
1,stage_arrival,21,S53,2,switch,8,51767,43,0,0,1,135.597,0,0,100,0
1,stage_arrival,50,S38,2,switch,4,51772,101,0,0,1,290.506,0,0,100,0
1,stage_arrival,21,S53,2,switch,8,51761,42,0,0,1,135.597,0,0,100,0
1,stage_arrival,20,S15,4,switch,32,51764,40,0,0,1,143.593,0,0,100,0
1,allocate_send_arrival,61,S46,1,switch,57,51775,122,0,0,1,199.213,0,100,0,0
1,allocate_send_arrival,5,S63,0,switch,0,51763,10,0,0,1,259.679,0,100,0,0
1,allocate_send_arrival,21,S53,2,switch,8,51767,43,0,0,1,135.597,0,67.7985,32.2015,0
1,enqueue_residual,21,S53,2,switch,8,51767,43,0,0,1,135.597,0,0,32.2015,0
1,allocate_send_arrival,21,S53,2,switch,8,51761,42,0,0,1,135.597,0,67.7985,32.2015,0
1,enqueue_residual,21,S53,2,switch,8,51761,42,0,0,1,135.597,0,0,32.2015,0
1,allocate_send_arrival,24,S08,0,switch,22,51773,48,0,0,1,182.424,0,100,0,0
1,allocate_send_arrival,48,S50,3,switch,10,51774,96,0,0,1,118.54,0,100,0,0
1,allocate_send_arrival,29,S13,5,switch,31,51762,58,0,0,1,131.191,0,100,0,0
1,allocate_send_arrival,57,S47,1,switch,50,51771,114,0,0,1,259.289,0,100,0,0
1,allocate_send_arrival,60,S44,0,switch,18,51765,121,0,0,1,203.923,0,100,0,0
1,allocate_send_arrival,27,S09,0,switch,24,51768,55,0,0,1,129.629,0,100,0,0
1,allocate_send_arrival,20,S15,4,switch,32,51770,41,0,0,1,143.593,0,71.7965,28.2035,0
1,enqueue_residual,20,S15,4,switch,32,51770,41,0,0,1,143.593,0,0,28.2035,0
1,allocate_send_arrival,20,S15,4,switch,32,51764,40,0,0,1,143.593,0,71.7965,28.2035,0
1,enqueue_residual,20,S15,4,switch,32,51764,40,0,0,1,143.593,0,0,28.2035,0
1,allocate_send_arrival,50,S38,2,switch,4,51772,101,0,0,1,290.506,0,100,0,0
1,allocate_send_arrival,56,S36,2,switch,4,51760,112,0,0,1,112.305,0,100,0,0
1,allocate_send_arrival,47,S25,2,switch,4,51769,94,0,0,1,166.312,0,100,0,0
1,allocate_send_arrival,15,S05,0,switch,12,51766,30,0,0,1,134.869,0,100,0,0
2,allocate_send_buffered,21,S53,2,switch,8,51767,43,0,0,2,135.597,64.403,32.2015,0,0
2,allocate_send_buffered,21,S53,2,switch,8,51761,42,0,0,2,135.597,64.403,32.2015,0,0
2,allocate_send_buffered,20,S15,4,switch,32,51770,41,0,0,2,143.593,56.407,28.2035,0,0
2,allocate_send_buffered,20,S15,4,switch,32,51764,40,0,0,2,143.593,56.407,28.2035,0,0
2,stage_arrival,48,S50,3,switch,10,51774,96,0,0,2,118.54,0,0,100,0
2,stage_arrival,21,S53,2,switch,8,51761,42,0,0,2,135.597,0,0,72.6459,0
2,stage_arrival,8,S52,0,switch,1,51761,42,0,0,2,255.562,0,0,67.7985,0
2,stage_arrival,32,S21,1,switch,43,51764,40,0,0,2,261.425,0,0,71.7965,0
2,stage_arrival,8,S52,0,switch,1,51767,43,0,0,2,255.562,0,0,67.7985,0
2,stage_arrival,32,S21,1,switch,43,51770,41,0,0,2,261.425,0,0,71.7965,0
