interval,event,switch,switch_name,port,target_type,target_index,capacity_gbit,queued_before_gbit,sent_gbit,queued_after_gbit,shared_queued_before_gbit,shared_queued_after_gbit,shared_buffer_gbit,dropped_gbit,active_queue_entries
1,egress,31,S62,3,switch,5,238.676,0,100,0,0,0,100,0,0
1,egress,44,S23,0,switch,43,211.017,0,100,0,0,0,100,0,0
1,egress,24,S08,0,switch,22,182.424,0,100,0,0,0,100,0,0
1,egress,10,S61,0,switch,1,227.172,0,200,0,0,0,100,0,0
1,egress,49,S26,0,switch,43,126.404,0,100,0,0,0,100,0,0
1,egress,11,S03,0,switch,6,132.338,0,100,0,0,0,100,0,0
1,egress,19,S06,3,switch,10,169.014,0,100,0,0,0,100,0,0
1,egress,55,S60,1,switch,37,243.133,0,100,0,0,0,100,0,0
1,egress,36,S18,0,switch,35,247.316,0,100,0,0,0,100,0,0
1,egress,20,S15,4,switch,32,143.593,0,100,0,0,0,100,0,0
1,egress,42,S20,2,switch,3,251.806,0,100,0,0,0,100,0,0
1,egress,17,S35,1,switch,56,252.252,0,100,0,0,0,100,0,0
1,egress,47,S25,2,switch,4,166.312,0,100,0,0,0,100,0,0
1,egress,15,S05,0,switch,12,134.869,0,100,0,0,0,100,0,0
1,egress,32,S21,1,switch,43,261.425,0,100,0,0,0,100,0,0
2,egress,31,S62,3,switch,5,238.676,0,100,0,0,0,100,0,0
2,egress,5,S63,0,switch,0,259.679,0,100,0,0,0,100,0,0
2,egress,20,S15,4,switch,32,143.593,0,100,0,0,0,100,0,0
2,egress,37,S32,0,switch,0,103.31,0,100,0,0,0,100,0,0
2,egress,10,S61,0,switch,1,227.172,0,227.172,72.828,0,72.828,100,0,3
2,egress,55,S60,1,switch,37,243.133,0,100,0,0,0,100,0,0
2,egress,32,S21,1,switch,43,261.425,0,200,0,0,0,100,0,0
2,egress,44,S23,0,switch,43,211.017,0,100,0,0,0,100,0,0
2,egress,11,S03,0,switch,6,132.338,0,100,0,0,0,100,0,0
2,egress,35,S17,2,switch,37,246.878,0,100,0,0,0,100,0,0
2,egress,3,S27,0,switch,0,119.129,0,100,0,0,0,100,0,0
2,egress,12,S04,0,switch,6,184.169,0,100,0,0,0,100,0,0
2,egress,1,S01,0,switch,0,159.728,0,159.728,40.272,0,40.272,100,0,2
2,egress,49,S26,0,switch,43,126.404,0,100,0,0,0,100,0,0
2,egress,42,S20,2,switch,3,251.806,0,100,0,0,0,100,0,0
2,egress,22,S07,3,switch,26,124.406,0,100,0,0,0,100,0,0
2,egress,24,S08,0,switch,22,182.424,0,100,0,0,0,100,0,0
2,egress,15,S05,0,switch,12,134.869,0,100,0,0,0,100,0,0
2,egress,36,S18,0,switch,35,247.316,0,100,0,0,0,100,0,0
2,egress,6,S02,0,switch,1,138.732,0,100,0,0,0,100,0,0
2,egress,43,S22,0,switch,0,203.304,0,203.304,96.696,0,96.696,100,0,3
2,egress,56,S36,2,switch,4,112.305,0,100,0,0,0,100,0,0
